survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2014,1.3037714206873434,0.011501116745060463,1.2812296460850343,1.3263131952896525,3727
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2015,1.295665658323359,0.009767825884087986,1.2765210713832884,1.3148102452634296,3868
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2016,1.2701985225567516,0.009407346056628354,1.2517604630956551,1.288636582017848,3748
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2017,1.227334835949264,0.008980768148214248,1.2097328538252596,1.2449368180732683,3502
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2018,1.2205422542661195,0.008850440788898364,1.2031957090725744,1.2378887994596646,3199
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2019,1.1964080406439719,0.009304306241015019,1.1781719355104512,1.2146441457774926,2930
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2020,1.2229045533943124,0.010726587049443239,1.2018808291003698,1.243928277688255,2360
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2021,1.2085816106680458,0.009861818568660965,1.1892528014514019,1.2279104198846897,2414
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2022,1.1864068498531786,0.011748244108814287,1.1633807145183177,1.2094329851880394,1758
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",50-59,2023,1.186212999863256,0.011704253403260412,1.1632730847269352,1.2091529149995768,1532
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2000,1.3667809870224503,0.016946770614752193,1.3335659269632743,1.3999960470816264,1545
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2001,1.3864231391864001,0.013637796139914558,1.3596935499236682,1.413152728449132,2158
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2002,1.4207740352103848,0.012647347087343013,1.395985690419215,1.4455623800015547,2511
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2003,1.42400986060479,0.014570027553390574,1.3954531313463883,1.4525665898631916,2109
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2004,1.4349961471768722,0.012972339884123593,1.4095708282087775,1.4604214661449668,2106
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2005,1.4300128749912493,0.013540018328350077,1.403474926717671,1.4565508232648277,2165
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2006,1.4292941556733696,0.012806875397933548,1.4041931411389277,1.4543951702078115,2313
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2007,1.4042302445838188,0.012337852827284002,1.3800484973957865,1.4284119917718512,2239
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2008,1.4127942161162663,0.011453653277610073,1.3903454682007415,1.4352429640317912,2300
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2009,1.4265211840331153,0.0115449409150458,1.4038935156359826,1.449148852430248,2673
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2010,1.3953180311189917,0.014141526345053541,1.3676011487962625,1.4230349134417208,2515
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2011,1.4085685429833363,0.013263631975363673,1.3825723020074296,1.434564783959243,2737
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2012,1.4062805537683263,0.014793890574562115,1.377285061050958,1.4352760464856946,3140
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2013,1.4177132665223047,0.01539768377325931,1.3875343608813797,1.4478921721632296,2963
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2014,1.4021190201403744,0.013707023075501057,1.3752537485771328,1.428984291703616,2718
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2015,1.42241269312622,0.013846934052280267,1.3952732010874493,1.4495521851649906,2797
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2016,1.4037858133046848,0.012621269156388337,1.3790485803189774,1.4285230462903922,2967
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2017,1.305509361198893,0.011859698220805159,1.282264779818601,1.328753942579185,3064
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2018,1.3128159356722346,0.010584599795663806,1.2920705012819635,1.3335613700625057,3174
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2019,1.3076483628762183,0.0107449498042554,1.286588648244187,1.3287080775082496,3060
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2020,1.3266907486416362,0.011794268554396841,1.3035744070510251,1.3498070902322472,2805
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2021,1.3176401534610211,0.012395169652644315,1.2933460673595745,1.3419342395624678,2999
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2022,1.2974612064842195,0.012679112311062274,1.272610602998599,1.3223118099698399,2263
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",60-69,2023,1.2932382499487376,0.013645958612060399,1.266492662534575,1.3199838373629003,2016
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2000,1.5251159363332947,0.017186377141862542,1.4914312561105216,1.5588006165560677,1226
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2001,1.5758610440022738,0.015566464919741271,1.5453513333929747,1.6063707546115729,1613
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2002,1.5784586465792316,0.013638853172364034,1.5517269855709683,1.605190307587495,1832
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2003,1.5890654943859324,0.016013842516638104,1.5576789397992254,1.6204520489726393,1640
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2004,1.5823239724970342,0.01589400793022504,1.5511722893837991,1.6134756556102692,1634
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2005,1.5808784763725579,0.014096032154429058,1.5532507610249584,1.6085061917201573,1540
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2006,1.598594140978191,0.015815250538801652,1.567596819515662,1.62959146244072,1539
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2007,1.5865633815003215,0.016120968397625626,1.554966864045067,1.618159898955576,1369
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2008,1.55702552116737,0.016284883566877278,1.5251077358838625,1.5889433064508776,1340
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2009,1.5618441948928126,0.019409991598641582,1.52380131041925,1.599887079366375,1425
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2010,1.525443590082409,0.01658976547525453,1.4929282472389442,1.5579589329258738,1385
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2011,1.5184762604388595,0.016978635782076448,1.4851987457993667,1.5517537750783523,1513
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2012,1.5425203008403696,0.017412707953315072,1.508392020378558,1.5766485813021813,1598
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2013,1.5377122771395217,0.01787571244473063,1.5026765245498552,1.5727480297291883,1437
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2014,1.5302768407281964,0.019582208308617736,1.4918964177055447,1.568657263750848,1447
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2015,1.5399955780179717,0.01671324558971891,1.5072382185973499,1.5727529374385936,1591
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2016,1.5263270886477784,0.01580131756211284,1.495357075317757,1.5572971019778,1737
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2017,1.429287134550642,0.013603495057825508,1.4026247741734352,1.4559494949278486,1916
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2018,1.4182878579709957,0.013292875618379248,1.3922343005080018,1.4443414154339895,2113
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2019,1.4089511586521204,0.012769653099321132,1.3839230984823807,1.43397921882186,2058
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2020,1.4127198932125316,0.01468093300075154,1.383945793271613,1.44149399315345,2064
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2021,1.4328381469744476,0.014351051766705194,1.4047106023714355,1.4609656915774596,2415
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2022,1.3866534346560797,0.01617077508331051,1.3549592978906935,1.418347571421466,1823
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",70-79,2023,1.375892058337854,0.017329807655769632,1.341926259473539,1.409857857202169,1589
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2000,1.7423157685788655,0.02361990657853656,1.6960216023667332,1.7886099347909978,554
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2001,1.7478752500981423,0.016480113120443864,1.7155748219209264,1.7801756782753582,848
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2002,1.7657222014980452,0.015769629086427466,1.734814296439092,1.7966301065569983,978
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2003,1.7620972372096717,0.017668720823373816,1.7274671807429662,1.7967272936763772,831
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2004,1.7726124963714753,0.016002305630305906,1.7412485536664732,1.8039764390764774,836
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2005,1.7788001256409778,0.016603296787242726,1.7462582619133524,1.8113419893686031,849
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2006,1.7776407044113316,0.01577097271953865,1.7467301658798722,1.808551242942791,914
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2007,1.7678145228690292,0.01814454991007537,1.732251858529592,1.8033771872084663,846
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2008,1.735410649140879,0.01860424461574449,1.6989469997344466,1.7718742985473113,794
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2009,1.7489934569608396,0.018208619452896268,1.7133052186249675,1.7846816952967117,926
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2010,1.7438237842018784,0.020190677267192893,1.7042507839347087,1.7833967844690481,901
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2011,1.7282958192047366,0.022727106932320322,1.6837515081445982,1.772840130264875,906
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2012,1.718653426667223,0.02166877534324598,1.6761834074053714,1.7611234459290748,938
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2013,1.7618881873717491,0.017446792732363513,1.7276931019705815,1.7960832727729168,852
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2014,1.7742925095501918,0.018431111115801025,1.738168195568166,1.8104168235322176,841
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2015,1.740805165603661,0.01570541792994335,1.7100231120988223,1.7715872191084996,930
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2016,1.7541781538406387,0.01737039194930009,1.720132811222666,1.7882234964586115,993
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2017,1.6702025630015673,0.017193676604250436,1.6365035760954076,1.703901549907727,998
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2018,1.6453621997815366,0.015762875948978742,1.6144675306287657,1.6762568689343076,1087
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2019,1.656467340059978,0.017235231464973844,1.6226869071234178,1.6902477729965384,1003
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2020,1.5743394910880029,0.023176845665288187,1.5289137083087947,1.619765273867211,941
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2021,1.6028550119308886,0.021215609699668514,1.5612731810094798,1.6444368428522975,1049
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2022,1.6268818164476908,0.02426066104524714,1.5793317945578726,1.674431838337509,816
MEPS,ANYLMT,"ANYLMT: Any Limitation
Summary measure of any IADL, ADL,
functional, or activity limitation",80-89,2023,1.5631923748907908,0.025086710844589147,1.5140233251448256,1.612361424636756,745
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",18-29,2000,0.4413942898855616,0.01888762809330923,0.40437521906928864,0.4784133607018346,3029
